,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
480,Set Fire to the Rain,0.61,0.6830000000000000,2.0,-3.8790000000000000,0.0,0.0253,0.003820000000000000,1.79E-06,0.125,0.466,108.00300000000000,audio_features,3CKCZ9pfwAfoMZlMncA1Nc,spotify:track:3CKCZ9pfwAfoMZlMncA1Nc,https://api.spotify.com/v1/tracks/3CKCZ9pfwAfoMZlMncA1Nc,https://api.spotify.com/v1/audio-analysis/3CKCZ9pfwAfoMZlMncA1Nc,241693.0,4.0
481,Jingle Bell Rock,0.754,0.424,2.0,-8.463,1.0,0.0363,0.643,0.0,0.0652,0.8060000000000000,119.705,audio_features,3hBXvHLlTHvnbwrPbeoyAj,spotify:track:3hBXvHLlTHvnbwrPbeoyAj,https://api.spotify.com/v1/tracks/3hBXvHLlTHvnbwrPbeoyAj,https://api.spotify.com/v1/audio-analysis/3hBXvHLlTHvnbwrPbeoyAj,130973.0,4.0
482,Night 1,0.835,0.359,0.0,-12.531000000000000,1.0,0.0685,0.0127,0.628,0.11200000000000000,0.389,152.185,audio_features,39kdh6z0m3UNDfBqLLiXcz,spotify:track:39kdh6z0m3UNDfBqLLiXcz,https://api.spotify.com/v1/tracks/39kdh6z0m3UNDfBqLLiXcz,https://api.spotify.com/v1/audio-analysis/39kdh6z0m3UNDfBqLLiXcz,183187.0,4.0
483,Dembow,0.675,0.785,10.0,-5.649,0.0,0.0558,0.0383,0.000392,0.139,0.71,170.02200000000000,audio_features,0RviepE7cR05WJ51AVnI55,spotify:track:0RviepE7cR05WJ51AVnI55,https://api.spotify.com/v1/tracks/0RviepE7cR05WJ51AVnI55,https://api.spotify.com/v1/audio-analysis/0RviepE7cR05WJ51AVnI55,208750.0,4.0
484,SICKO MODE,0.8340000000000000,0.73,8.0,-3.714,1.0,0.222,0.00513,0.0,0.124,0.446,155.00800000000000,audio_features,2xLMifQCjDGFmkHkpNLD9h,spotify:track:2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,312820.0,4.0
485,listen before i go,0.319,0.0561,0.0,-23.023000000000000,1.0,0.045,0.935,0.0038400000000000000,0.38800000000000000,0.08200000000000000,79.764,audio_features,0tMSssfxAL2oV8Vri0mFHE,spotify:track:0tMSssfxAL2oV8Vri0mFHE,https://api.spotify.com/v1/tracks/0tMSssfxAL2oV8Vri0mFHE,https://api.spotify.com/v1/audio-analysis/0tMSssfxAL2oV8Vri0mFHE,242652.0,3.0
486,Goodie Bag,0.7390000000000000,0.522,7.0,-12.304,0.0,0.151,0.821,0.00124,0.233,0.619,138.263,audio_features,4vHNeBWDQpVCmGbaccrRzi,spotify:track:4vHNeBWDQpVCmGbaccrRzi,https://api.spotify.com/v1/tracks/4vHNeBWDQpVCmGbaccrRzi,https://api.spotify.com/v1/audio-analysis/4vHNeBWDQpVCmGbaccrRzi,146390.0,4.0
487,Bailando - Spanish Version,0.723,0.777,7.0,-3.503,1.0,0.10800000000000000,0.0426,3.68E-06,0.0451,0.961,91.01700000000000,audio_features,32lm3769IRfcnrQV11LO4E,spotify:track:32lm3769IRfcnrQV11LO4E,https://api.spotify.com/v1/tracks/32lm3769IRfcnrQV11LO4E,https://api.spotify.com/v1/audio-analysis/32lm3769IRfcnrQV11LO4E,243413.0,4.0
488,Dang! (feat. Anderson .Paak),0.836,0.67,5.0,-6.907,0.0,0.23,0.00826,0.00035500000000000000,0.0837,0.556,107.01800000000000,audio_features,5iUQMwxUPdJBFeGkePtM66,spotify:track:5iUQMwxUPdJBFeGkePtM66,https://api.spotify.com/v1/tracks/5iUQMwxUPdJBFeGkePtM66,https://api.spotify.com/v1/audio-analysis/5iUQMwxUPdJBFeGkePtM66,305350.0,4.0
489,Nonstop,0.912,0.41200000000000000,7.0,-8.074,1.0,0.124,0.0164,0.013000000000000000,0.10400000000000000,0.42200000000000000,154.983,audio_features,0TlLq3lA83rQOYtrqBqSct,spotify:track:0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/tracks/0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/audio-analysis/0TlLq3lA83rQOYtrqBqSct,238614.0,4.0
490,Sandra’s Rose,0.48700000000000000,0.8490000000000000,1.0,-5.432,1.0,0.24600000000000000,0.0481,0.0,0.14300000000000000,0.52,152.093,audio_features,6cblRiEGDRNZgowcm951R3,spotify:track:6cblRiEGDRNZgowcm951R3,https://api.spotify.com/v1/tracks/6cblRiEGDRNZgowcm951R3,https://api.spotify.com/v1/audio-analysis/6cblRiEGDRNZgowcm951R3,216333.0,4.0
491,Vivir Mi Vida,0.655,0.877,0.0,-3.23,0.0,0.0344,0.344,0.0,0.349,0.893,105.01700000000000,audio_features,3QHMxEOAGD51PDlbFPHLyJ,spotify:track:3QHMxEOAGD51PDlbFPHLyJ,https://api.spotify.com/v1/tracks/3QHMxEOAGD51PDlbFPHLyJ,https://api.spotify.com/v1/audio-analysis/3QHMxEOAGD51PDlbFPHLyJ,252347.0,4.0
492,Dime - Live,0.8,0.605,1.0,-7.488000000000000,1.0,0.484,0.804,0.0,0.0874,0.494,130.963,audio_features,4XPuzYc9t3ov6y3GoExeeF,spotify:track:4XPuzYc9t3ov6y3GoExeeF,https://api.spotify.com/v1/tracks/4XPuzYc9t3ov6y3GoExeeF,https://api.spotify.com/v1/audio-analysis/4XPuzYc9t3ov6y3GoExeeF,429178.0,4.0
493,"2 Arabesques, L. 66: No. 1 in E Major",0.294,0.0171,4.0,-32.377000000000000,1.0,0.038,0.99,0.91,0.0854,0.0639,137.906,audio_features,1btSclzWM6mSKy0pFACPCZ,spotify:track:1btSclzWM6mSKy0pFACPCZ,https://api.spotify.com/v1/tracks/1btSclzWM6mSKy0pFACPCZ,https://api.spotify.com/v1/audio-analysis/1btSclzWM6mSKy0pFACPCZ,244107.0,4.0
494,m.A.A.d city,0.48700000000000000,0.7290000000000000,2.0,-6.815,1.0,0.271,0.0538,4.07E-06,0.44,0.217,91.04800000000000,audio_features,439TlnnznSiBbQbgXiBqAd,spotify:track:439TlnnznSiBbQbgXiBqAd,https://api.spotify.com/v1/tracks/439TlnnznSiBbQbgXiBqAd,https://api.spotify.com/v1/audio-analysis/439TlnnznSiBbQbgXiBqAd,350120.0,4.0
495,Sunlight,0.46400000000000000,0.5590000000000000,7.0,-4.209,0.0,0.0287,0.368,0.000176,0.106,0.368,115.34900000000000,audio_features,4zvvvHm0b5CBl37tocxm7n,spotify:track:4zvvvHm0b5CBl37tocxm7n,https://api.spotify.com/v1/tracks/4zvvvHm0b5CBl37tocxm7n,https://api.spotify.com/v1/audio-analysis/4zvvvHm0b5CBl37tocxm7n,257347.0,4.0
496,"Just for a Moment - From ""High School Musical: The Musical: The Series""",0.519,0.503,2.0,-6.239,1.0,0.0442,0.215,0.0,0.14800000000000000,0.364,89.17400000000000,audio_features,5Yc2A0YtK6PaXT8J1MQ0Rd,spotify:track:5Yc2A0YtK6PaXT8J1MQ0Rd,https://api.spotify.com/v1/tracks/5Yc2A0YtK6PaXT8J1MQ0Rd,https://api.spotify.com/v1/audio-analysis/5Yc2A0YtK6PaXT8J1MQ0Rd,197320.0,4.0
497,Juke Jam (feat. Justin Bieber & Towkio),0.505,0.397,5.0,-9.349,1.0,0.324,0.716,0.0,0.0853,0.5580000000000000,95.06300000000000,audio_features,3eze1OsZ1rqeXkKStNfTmi,spotify:track:3eze1OsZ1rqeXkKStNfTmi,https://api.spotify.com/v1/tracks/3eze1OsZ1rqeXkKStNfTmi,https://api.spotify.com/v1/audio-analysis/3eze1OsZ1rqeXkKStNfTmi,219683.0,1.0
498,NUMB,0.8190000000000000,0.654,11.0,-6.665,0.0,0.136,0.517,0.0,0.0996,0.455,133.503,audio_features,733c1CWmIGymoQXdp7Us88,spotify:track:733c1CWmIGymoQXdp7Us88,https://api.spotify.com/v1/tracks/733c1CWmIGymoQXdp7Us88,https://api.spotify.com/v1/audio-analysis/733c1CWmIGymoQXdp7Us88,188563.0,4.0
499,schizophrenia,0.606,0.349,2.0,-10.032,1.0,0.198,0.0762,0.0711,0.1,0.239,180.055,audio_features,5b6zjsBrZCqe6RFycLz2tc,spotify:track:5b6zjsBrZCqe6RFycLz2tc,https://api.spotify.com/v1/tracks/5b6zjsBrZCqe6RFycLz2tc,https://api.spotify.com/v1/audio-analysis/5b6zjsBrZCqe6RFycLz2tc,80190.0,4.0
500,DEVASTATED,0.812,0.628,10.0,-6.164,0.0,0.0682,0.0634,0.0,0.254,0.485,123.00400000000000,audio_features,4PnNzWe1LJoAMD5j5RHpI0,spotify:track:4PnNzWe1LJoAMD5j5RHpI0,https://api.spotify.com/v1/tracks/4PnNzWe1LJoAMD5j5RHpI0,https://api.spotify.com/v1/audio-analysis/4PnNzWe1LJoAMD5j5RHpI0,207059.0,4.0
501,Swimming Pools (Drank),0.5770000000000000,0.447,8.0,-5.892,1.0,0.27700000000000000,0.00627,0.00022,0.0899,0.18900000000000000,74.236,audio_features,6REbwUNlppTfcnV4d4ZoZi,spotify:track:6REbwUNlppTfcnV4d4ZoZi,https://api.spotify.com/v1/tracks/6REbwUNlppTfcnV4d4ZoZi,https://api.spotify.com/v1/audio-analysis/6REbwUNlppTfcnV4d4ZoZi,247800.0,4.0
502,Wet Dreamz - Live,0.44,0.8690000000000000,6.0,-6.923000000000000,0.0,0.461,0.0548,0.0,0.327,0.48,180.118,audio_features,4VUpgvJxbriXHrMrsb60HB,spotify:track:4VUpgvJxbriXHrMrsb60HB,https://api.spotify.com/v1/tracks/4VUpgvJxbriXHrMrsb60HB,https://api.spotify.com/v1/audio-analysis/4VUpgvJxbriXHrMrsb60HB,265880.0,4.0
503,sorry,0.705,0.64,11.0,-6.928,0.0,0.225,0.0237,0.0,0.262,0.887,144.077,audio_features,7gvd8xj4QgPqbQSsn5pV7d,spotify:track:7gvd8xj4QgPqbQSsn5pV7d,https://api.spotify.com/v1/tracks/7gvd8xj4QgPqbQSsn5pV7d,https://api.spotify.com/v1/audio-analysis/7gvd8xj4QgPqbQSsn5pV7d,203760.0,4.0
504,FourFiveSeconds,0.5820000000000000,0.272,2.0,-5.662000000000000,1.0,0.0501,0.875,0.0,0.13,0.354,205.84600000000000,audio_features,78TTtXnFQPzwqlbtbwqN0y,spotify:track:78TTtXnFQPzwqlbtbwqN0y,https://api.spotify.com/v1/tracks/78TTtXnFQPzwqlbtbwqN0y,https://api.spotify.com/v1/audio-analysis/78TTtXnFQPzwqlbtbwqN0y,188238.0,4.0
505,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),0.684,0.823,9.0,-3.2970000000000000,0.0,0.0773,0.0744,0.0,0.111,0.647,91.04800000000000,audio_features,7nKBxz47S9SD79N086fuhn,spotify:track:7nKBxz47S9SD79N086fuhn,https://api.spotify.com/v1/tracks/7nKBxz47S9SD79N086fuhn,https://api.spotify.com/v1/audio-analysis/7nKBxz47S9SD79N086fuhn,208163.0,4.0
506,FACE,0.545,0.932,7.0,-2.189,0.0,0.0399,0.000665,0.0,0.127,0.46400000000000000,92.956,audio_features,4wzjNqjKAKDU82e8uMhzmr,spotify:track:4wzjNqjKAKDU82e8uMhzmr,https://api.spotify.com/v1/tracks/4wzjNqjKAKDU82e8uMhzmr,https://api.spotify.com/v1/audio-analysis/4wzjNqjKAKDU82e8uMhzmr,192000.0,4.0
507,I Don't Love You Anymore,0.638,0.522,8.0,-9.814,1.0,0.0932,0.35200000000000000,0.0663,0.165,0.584,142.952,audio_features,5A0M6B0RBSXSNWv0wcppZ9,spotify:track:5A0M6B0RBSXSNWv0wcppZ9,https://api.spotify.com/v1/tracks/5A0M6B0RBSXSNWv0wcppZ9,https://api.spotify.com/v1/audio-analysis/5A0M6B0RBSXSNWv0wcppZ9,161200.0,4.0
508,Ultralight Beam / Street Lights,0.203,0.23400000000000000,3.0,-12.249,1.0,0.0387,0.941,0.721,0.133,0.231,160.13300000000000,audio_features,0NTvOn1HofyqQVeRifJbYm,spotify:track:0NTvOn1HofyqQVeRifJbYm,https://api.spotify.com/v1/tracks/0NTvOn1HofyqQVeRifJbYm,https://api.spotify.com/v1/audio-analysis/0NTvOn1HofyqQVeRifJbYm,180670.0,3.0
509,It's the Most Wonderful Time of the Year,0.24,0.598,7.0,-8.435,1.0,0.037000000000000000,0.7660000000000000,0.0,0.11700000000000000,0.7760000000000000,202.082,audio_features,5hslUAKq9I9CG2bAulFkHN,spotify:track:5hslUAKq9I9CG2bAulFkHN,https://api.spotify.com/v1/tracks/5hslUAKq9I9CG2bAulFkHN,https://api.spotify.com/v1/audio-analysis/5hslUAKq9I9CG2bAulFkHN,151933.0,3.0
510,Quicksand,0.48700000000000000,0.731,1.0,-6.843,1.0,0.39400000000000000,0.10800000000000000,5.22E-05,0.149,0.27900000000000000,71.782,audio_features,6cBYounPwBew1JmvJNpSd2,spotify:track:6cBYounPwBew1JmvJNpSd2,https://api.spotify.com/v1/tracks/6cBYounPwBew1JmvJNpSd2,https://api.spotify.com/v1/audio-analysis/6cBYounPwBew1JmvJNpSd2,181053.0,4.0
511,China,0.7860000000000000,0.8080000000000000,7.0,-3.702,1.0,0.0882,0.0846,0.00028900000000000000,0.0822,0.609,105.027,audio_features,2ksOAxtIxY8yElEWw8RhgK,spotify:track:2ksOAxtIxY8yElEWw8RhgK,https://api.spotify.com/v1/tracks/2ksOAxtIxY8yElEWw8RhgK,https://api.spotify.com/v1/audio-analysis/2ksOAxtIxY8yElEWw8RhgK,301714.0,4.0
512,6 8,0.716,0.34,7.0,-9.876,0.0,0.0282,0.488,2.73E-05,0.11,0.3720000000000000,126.921,audio_features,0IR0twnckQoKMgbnPf5uw0,spotify:track:0IR0twnckQoKMgbnPf5uw0,https://api.spotify.com/v1/tracks/0IR0twnckQoKMgbnPf5uw0,https://api.spotify.com/v1/audio-analysis/0IR0twnckQoKMgbnPf5uw0,247467.0,4.0
513,All We Got (feat. Kanye West & Chicago Children's Choir),0.531,0.544,0.0,-8.615,0.0,0.462,0.308,1.89E-06,0.0835,0.39800000000000000,131.921,audio_features,3ZLyt2ndLFBh148XRYjYYZ,spotify:track:3ZLyt2ndLFBh148XRYjYYZ,https://api.spotify.com/v1/tracks/3ZLyt2ndLFBh148XRYjYYZ,https://api.spotify.com/v1/audio-analysis/3ZLyt2ndLFBh148XRYjYYZ,203794.0,4.0
514,Que Va,0.7660000000000000,0.8270000000000000,0.0,-3.332,1.0,0.0538,0.14800000000000000,0.0,0.0518,0.831,91.03,audio_features,6J1R5wtPXiHiwiPstOSI56,spotify:track:6J1R5wtPXiHiwiPstOSI56,https://api.spotify.com/v1/tracks/6J1R5wtPXiHiwiPstOSI56,https://api.spotify.com/v1/audio-analysis/6J1R5wtPXiHiwiPstOSI56,238160.0,4.0
515,All Too Well,0.602,0.609,0.0,-7.803,1.0,0.0243,0.0382,0.0002,0.127,0.337,93.06,audio_features,1q3RiD1tIWUpGsNFADMlvl,spotify:track:1q3RiD1tIWUpGsNFADMlvl,https://api.spotify.com/v1/tracks/1q3RiD1tIWUpGsNFADMlvl,https://api.spotify.com/v1/audio-analysis/1q3RiD1tIWUpGsNFADMlvl,327893.0,4.0
516,Father Stretch My Hands Pt. 1,0.7240000000000000,0.573,7.0,-4.113,1.0,0.0549,0.11800000000000000,0.0,0.5380000000000000,0.43800000000000000,113.088,audio_features,4KW1lqgSr8TKrvBII0Brf8,spotify:track:4KW1lqgSr8TKrvBII0Brf8,https://api.spotify.com/v1/tracks/4KW1lqgSr8TKrvBII0Brf8,https://api.spotify.com/v1/audio-analysis/4KW1lqgSr8TKrvBII0Brf8,135920.0,4.0
517,Stadium Entrance,0.47700000000000000,0.7660000000000000,1.0,-17.748,0.0,0.293,0.56,0.14,0.8590000000000000,0.0335,102.814,audio_features,2XE0iEuZPhj0lcY9P2O9EO,spotify:track:2XE0iEuZPhj0lcY9P2O9EO,https://api.spotify.com/v1/tracks/2XE0iEuZPhj0lcY9P2O9EO,https://api.spotify.com/v1/audio-analysis/2XE0iEuZPhj0lcY9P2O9EO,139187.0,4.0
518,Solo,0.444,0.287,5.0,-10.631000000000000,0.0,0.0375,0.8490000000000000,2.82E-06,0.161,0.24600000000000000,124.027,audio_features,35xSkNIXi504fcEwz9USRB,spotify:track:35xSkNIXi504fcEwz9USRB,https://api.spotify.com/v1/tracks/35xSkNIXi504fcEwz9USRB,https://api.spotify.com/v1/audio-analysis/35xSkNIXi504fcEwz9USRB,257380.0,4.0
519,All Of The Lights,0.541,0.8030000000000000,1.0,-3.284,1.0,0.0738,0.0796,1.71E-05,0.17600000000000000,0.221,142.135,audio_features,22L7bfCiAkJo5xGSQgmiIO,spotify:track:22L7bfCiAkJo5xGSQgmiIO,https://api.spotify.com/v1/tracks/22L7bfCiAkJo5xGSQgmiIO,https://api.spotify.com/v1/audio-analysis/22L7bfCiAkJo5xGSQgmiIO,299613.0,4.0
520,679 (feat. Remy Boyz),0.618,0.7170000000000000,7.0,-5.7380000000000000,1.0,0.318,0.00256,0.0,0.625,0.603,190.05,audio_features,5NQbUaeTEOGdD6hHcre0dZ,spotify:track:5NQbUaeTEOGdD6hHcre0dZ,https://api.spotify.com/v1/tracks/5NQbUaeTEOGdD6hHcre0dZ,https://api.spotify.com/v1/audio-analysis/5NQbUaeTEOGdD6hHcre0dZ,196693.0,4.0
521,JUMP (feat. YoungBoy Never Broke Again),0.8960000000000000,0.72,0.0,-6.2620000000000000,0.0,0.355,0.16900000000000000,0.0,0.252,0.966,140.1,audio_features,0oT9ElXYSxvnOOagP9efDq,spotify:track:0oT9ElXYSxvnOOagP9efDq,https://api.spotify.com/v1/tracks/0oT9ElXYSxvnOOagP9efDq,https://api.spotify.com/v1/audio-analysis/0oT9ElXYSxvnOOagP9efDq,212093.0,4.0
522,before I close my eyes,0.35600000000000000,0.14300000000000000,9.0,-15.148,1.0,0.0388,0.976,1.89E-05,0.111,0.33400000000000000,75.52200000000000,audio_features,16x9bQHw8TBNaGDyULvwad,spotify:track:16x9bQHw8TBNaGDyULvwad,https://api.spotify.com/v1/tracks/16x9bQHw8TBNaGDyULvwad,https://api.spotify.com/v1/audio-analysis/16x9bQHw8TBNaGDyULvwad,99658.0,4.0
523,Todas Juntas (feat. Vicente García),0.6860000000000000,0.6780000000000000,4.0,-7.437,0.0,0.0348,0.598,0.038,0.146,0.7090000000000000,150.05700000000000,audio_features,2I5BjOL9xpobbem28XWQxD,spotify:track:2I5BjOL9xpobbem28XWQxD,https://api.spotify.com/v1/tracks/2I5BjOL9xpobbem28XWQxD,https://api.spotify.com/v1/audio-analysis/2I5BjOL9xpobbem28XWQxD,233760.0,4.0
524,Somebody to Love,0.4970000000000000,0.693,8.0,-7.024,1.0,0.0565,0.19,0.0,0.215,0.358,111.539,audio_features,6cFZ4PLC19taNlpl9pbGMf,spotify:track:6cFZ4PLC19taNlpl9pbGMf,https://api.spotify.com/v1/tracks/6cFZ4PLC19taNlpl9pbGMf,https://api.spotify.com/v1/audio-analysis/6cFZ4PLC19taNlpl9pbGMf,296493.0,3.0
525,Album of the Year - Freestyle,0.705,0.816,10.0,-7.046,0.0,0.32,0.0805,0.0,0.47600000000000000,0.929,94.211,audio_features,6rDaCGqcQB1urhpCrrD599,spotify:track:6rDaCGqcQB1urhpCrrD599,https://api.spotify.com/v1/tracks/6rDaCGqcQB1urhpCrrD599,https://api.spotify.com/v1/audio-analysis/6rDaCGqcQB1urhpCrrD599,138872.0,4.0
526,Everyday,0.667,0.741,1.0,-4.099,1.0,0.0378,0.0425,0.0,0.0761,0.42200000000000000,149.908,audio_features,4EAV2cKiqKP5UPZmY6dejk,spotify:track:4EAV2cKiqKP5UPZmY6dejk,https://api.spotify.com/v1/tracks/4EAV2cKiqKP5UPZmY6dejk,https://api.spotify.com/v1/audio-analysis/4EAV2cKiqKP5UPZmY6dejk,204747.0,4.0
527,8 (circle),0.40400000000000000,0.408,9.0,-10.77,1.0,0.0349,0.9110000000000000,0.0512,0.11700000000000000,0.0723,125.00400000000000,audio_features,47IklCMgkgWvI4jpkdrop0,spotify:track:47IklCMgkgWvI4jpkdrop0,https://api.spotify.com/v1/tracks/47IklCMgkgWvI4jpkdrop0,https://api.spotify.com/v1/audio-analysis/47IklCMgkgWvI4jpkdrop0,309013.0,4.0
528,8 Out Of 10,0.529,0.69,2.0,-7.87,1.0,0.74,0.161,0.0,0.498,0.311,170.54,audio_features,0zqy3ss4CwD6u4QPksS0nI,spotify:track:0zqy3ss4CwD6u4QPksS0nI,https://api.spotify.com/v1/tracks/0zqy3ss4CwD6u4QPksS0nI,https://api.spotify.com/v1/audio-analysis/0zqy3ss4CwD6u4QPksS0nI,195720.0,4.0
529,Best I Ever Had,0.395,0.922,1.0,-2.176,1.0,0.375,0.19,0.0,0.134,0.5580000000000000,162.361,audio_features,3QLjDkgLh9AOEHlhQtDuhs,spotify:track:3QLjDkgLh9AOEHlhQtDuhs,https://api.spotify.com/v1/tracks/3QLjDkgLh9AOEHlhQtDuhs,https://api.spotify.com/v1/audio-analysis/3QLjDkgLh9AOEHlhQtDuhs,257690.0,4.0
530,Best Part (feat. Daniel Caesar),0.473,0.371,4.0,-10.219,0.0,0.0405,0.795,0.0,0.109,0.413,75.208,audio_features,4OBZT9EnhYIV17t4pGw7ig,spotify:track:4OBZT9EnhYIV17t4pGw7ig,https://api.spotify.com/v1/tracks/4OBZT9EnhYIV17t4pGw7ig,https://api.spotify.com/v1/audio-analysis/4OBZT9EnhYIV17t4pGw7ig,209400.0,4.0
531,Christmas (Baby Please Come Home),0.5660000000000000,0.782,3.0,-7.444,1.0,0.0311,0.022000000000000000,0.0,0.109,0.6970000000000000,127.16,audio_features,3PIDciSFdrQxSQSihim3hN,spotify:track:3PIDciSFdrQxSQSihim3hN,https://api.spotify.com/v1/tracks/3PIDciSFdrQxSQSihim3hN,https://api.spotify.com/v1/audio-analysis/3PIDciSFdrQxSQSihim3hN,153240.0,4.0
532,Be Alright,0.5530000000000000,0.586,11.0,-6.319,1.0,0.0362,0.6970000000000000,0.0,0.0813,0.44300000000000000,126.684,audio_features,3EPXxR3ImUwfayaurPi3cm,spotify:track:3EPXxR3ImUwfayaurPi3cm,https://api.spotify.com/v1/tracks/3EPXxR3ImUwfayaurPi3cm,https://api.spotify.com/v1/audio-analysis/3EPXxR3ImUwfayaurPi3cm,196373.0,4.0
533,Ashokan Farewell,0.184,0.0953,2.0,-18.573,1.0,0.0405,0.948,0.0371,0.102,0.19700000000000000,85.296,audio_features,2VjV3PRfThNjqmQg2Y8g4j,spotify:track:2VjV3PRfThNjqmQg2Y8g4j,https://api.spotify.com/v1/tracks/2VjV3PRfThNjqmQg2Y8g4j,https://api.spotify.com/v1/audio-analysis/2VjV3PRfThNjqmQg2Y8g4j,244693.0,3.0
534,Lua,0.603,0.124,2.0,-18.301,1.0,0.0827,0.802,3E-05,0.0565,0.317,104.902,audio_features,4PMvRfhHAx5j6Bb3XsFLoq,spotify:track:4PMvRfhHAx5j6Bb3XsFLoq,https://api.spotify.com/v1/tracks/4PMvRfhHAx5j6Bb3XsFLoq,https://api.spotify.com/v1/audio-analysis/4PMvRfhHAx5j6Bb3XsFLoq,271667.0,3.0
535,Untitled Unloved,0.765,0.534,4.0,-8.623,0.0,0.0484,0.677,0.0199,0.272,0.418,90.0,audio_features,08gAso9gVmzrm0lxf3UTaw,spotify:track:08gAso9gVmzrm0lxf3UTaw,https://api.spotify.com/v1/tracks/08gAso9gVmzrm0lxf3UTaw,https://api.spotify.com/v1/audio-analysis/08gAso9gVmzrm0lxf3UTaw,205250.0,4.0
536,I'm Upset,0.899,0.586,11.0,-7.8660000000000000,0.0,0.344,0.27900000000000000,0.0,0.0836,0.4920000000000000,150.001,audio_features,3qN5qMTKyEEmiTZD38BNTT,spotify:track:3qN5qMTKyEEmiTZD38BNTT,https://api.spotify.com/v1/tracks/3qN5qMTKyEEmiTZD38BNTT,https://api.spotify.com/v1/audio-analysis/3qN5qMTKyEEmiTZD38BNTT,214467.0,4.0
537,EL TORO COMBO MEAL (feat. Mavi),0.45,0.871,10.0,-4.542,0.0,0.353,0.8740000000000000,4.63E-06,0.395,0.34700000000000000,85.92200000000000,audio_features,4PBRfiwBQiFkZVZED0ktV7,spotify:track:4PBRfiwBQiFkZVZED0ktV7,https://api.spotify.com/v1/tracks/4PBRfiwBQiFkZVZED0ktV7,https://api.spotify.com/v1/audio-analysis/4PBRfiwBQiFkZVZED0ktV7,151861.0,4.0
538,RABi,0.413,0.21,10.0,-13.94,1.0,0.0365,0.953,0.00524,0.121,0.278,111.51800000000000,audio_features,1NrmVZxiiBPBOVHnN0001b,spotify:track:1NrmVZxiiBPBOVHnN0001b,https://api.spotify.com/v1/tracks/1NrmVZxiiBPBOVHnN0001b,https://api.spotify.com/v1/audio-analysis/1NrmVZxiiBPBOVHnN0001b,212267.0,4.0
539,"Cello Suite No. 1 in G Major, BWV 1007: II. Allemande",0.168,0.102,7.0,-22.484,1.0,0.0672,0.914,0.9010000000000000,0.10300000000000000,0.48700000000000000,168.37,audio_features,1gs4pls8VN4StOUYSVG0nU,spotify:track:1gs4pls8VN4StOUYSVG0nU,https://api.spotify.com/v1/tracks/1gs4pls8VN4StOUYSVG0nU,https://api.spotify.com/v1/audio-analysis/1gs4pls8VN4StOUYSVG0nU,226720.0,3.0
540,Floor 555,0.695,0.6860000000000000,9.0,-8.147,0.0,0.0478,0.000424,0.0023,0.365,0.354,105.219,audio_features,6r7ULK6c5CLVvImjTIztl1,spotify:track:6r7ULK6c5CLVvImjTIztl1,https://api.spotify.com/v1/tracks/6r7ULK6c5CLVvImjTIztl1,https://api.spotify.com/v1/audio-analysis/6r7ULK6c5CLVvImjTIztl1,93447.0,4.0
541,Winter Wonderland,0.5920000000000000,0.23,10.0,-13.603,1.0,0.0511,0.828,0.0,0.12,0.537,126.655,audio_features,2IuUMx3uxxJAHcH41aYtn0,spotify:track:2IuUMx3uxxJAHcH41aYtn0,https://api.spotify.com/v1/tracks/2IuUMx3uxxJAHcH41aYtn0,https://api.spotify.com/v1/audio-analysis/2IuUMx3uxxJAHcH41aYtn0,144253.0,4.0
542,Shot For Me,0.5660000000000000,0.465,2.0,-11.714,1.0,0.235,0.0555,0.0,0.5670000000000000,0.177,143.015,audio_features,6Z01gUquJsjJC67uNWm6P0,spotify:track:6Z01gUquJsjJC67uNWm6P0,https://api.spotify.com/v1/tracks/6Z01gUquJsjJC67uNWm6P0,https://api.spotify.com/v1/audio-analysis/6Z01gUquJsjJC67uNWm6P0,224720.0,4.0
543,Is There More,0.698,0.547,1.0,-7.607,1.0,0.315,0.727,0.0,0.159,0.5480000000000000,83.801,audio_features,1Tnw0ItH1Macok8gblnPPd,spotify:track:1Tnw0ItH1Macok8gblnPPd,https://api.spotify.com/v1/tracks/1Tnw0ItH1Macok8gblnPPd,https://api.spotify.com/v1/audio-analysis/1Tnw0ItH1Macok8gblnPPd,226907.0,4.0
544,Ashes,0.24100000000000000,0.534,3.0,-7.2070000000000000,1.0,0.0321,0.0561,2.13E-06,0.10300000000000000,0.27700000000000000,159.974,audio_features,7HjNOz8Y7H7uSySXuHNg1Y,spotify:track:7HjNOz8Y7H7uSySXuHNg1Y,https://api.spotify.com/v1/tracks/7HjNOz8Y7H7uSySXuHNg1Y,https://api.spotify.com/v1/audio-analysis/7HjNOz8Y7H7uSySXuHNg1Y,293640.0,4.0
